State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound_1,90% CI Upper Bound_2,"Poverty Estimate, Age 0-17",90% CI Lower Bound_3,90% CI Upper Bound_4,"Poverty Percent, Age 0-17",90% CI Lower Bound_5,90% CI Upper Bound_6,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound_7,90% CI Upper Bound_8,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound_9,90% CI Upper Bound_10,Median Household Income,90% CI Lower Bound_11,90% CI Upper Bound_12,"Poverty Estimate, Age 0-4",90% CI Lower Bound_13,90% CI Upper Bound_14,"Poverty Percent, Age 0-4",90% CI Lower Bound_15,90% CI Upper Bound_16
8,77,CO,Mesa County,16752,13675,19829,11.1,9.1,13.1,4329,2985,5673,13.6,9.4,17.8,2940,1984,3896,12.5,8.4,16.6,64141,59794,68488,.,.,.,.,.,.
8,79,CO,Mineral County,67,49,85,8.7,6.3,11.1,16,10,22,15,9.7,20.3,12,8,16,16,10.1,21.9,58004,49962,66046,.,.,.,.,.,.
8,81,CO,Moffat County,1290,985,1595,9.9,7.6,12.2,390,257,523,12.1,8,16.2,253,158,348,10.5,6.6,14.4,63128,54020,72236,.,.,.,.,.,.
8,83,CO,Montezuma County,3374,2438,4310,12.9,9.3,16.5,1097,677,1517,20,12.3,27.7,785,483,1087,18.7,11.5,25.9,54053,48540,59566,.,.,.,.,.,.
8,85,CO,Montrose County,4477,3278,5676,10.4,7.6,13.2,1335,875,1795,15.1,9.9,20.3,937,611,1263,14,9.1,18.9,59764,54142,65386,.,.,.,.,.,.
8,87,CO,Morgan County,2969,2298,3640,10.5,8.1,12.9,911,584,1238,12.4,7.9,16.9,652,406,898,12.3,7.7,16.9,63297,60381,66213,.,.,.,.,.,.
8,89,CO,Otero County,3116,2366,3866,17.6,13.4,21.8,1030,686,1374,24.7,16.5,32.9,705,451,959,22.6,14.4,30.8,46235,39820,52650,.,.,.,.,.,.
8,91,CO,Ouray County,333,244,422,6.7,4.9,8.5,57,37,77,8,5.2,10.8,40,25,55,7.1,4.5,9.7,74492,66264,82720,.,.,.,.,.,.
8,93,CO,Park County,1476,1082,1870,7.8,5.7,9.9,313,202,424,11.3,7.3,15.3,209,132,286,9.8,6.2,13.4,77598,67438,87758,.,.,.,.,.,.
8,95,CO,Phillips County,440,324,556,10.2,7.5,12.9,162,105,219,14.9,9.6,20.2,117,74,160,14.3,9,19.6,57385,48702,66068,.,.,.,.,.,.
8,97,CO,Pitkin County,1136,851,1421,6.4,4.8,8,136,89,183,5.2,3.4,7,95,61,129,4.9,3.1,6.7,93634,82825,104443,.,.,.,.,.,.
8,99,CO,Prowers County,1910,1404,2416,16.2,11.9,20.5,672,428,916,21.7,13.8,29.6,458,286,630,20.1,12.6,27.6,47463,42302,52624,.,.,.,.,.,.
8,101,CO,Pueblo County,23367,19350,27384,14.1,11.7,16.5,6581,4860,8302,17.9,13.2,22.6,4439,3126,5752,16.1,11.3,20.9,50885,47830,53940,.,.,.,.,.,.
8,103,CO,Rio Blanco County,597,451,743,9.8,7.4,12.2,164,109,219,10.9,7.2,14.6,119,78,160,10.3,6.8,13.8,64039,54567,73511,.,.,.,.,.,.
8,105,CO,Rio Grande County,1475,1085,1865,13.3,9.8,16.8,480,309,651,19.7,12.7,26.7,357,224,490,19.6,12.3,26.9,51416,44151,58681,.,.,.,.,.,.
8,107,CO,Routt County,1595,1236,1954,6.3,4.9,7.7,273,176,370,6.2,4,8.4,195,123,267,5.9,3.7,8.1,82330,71167,93493,.,.,.,.,.,.
8,109,CO,Saguache County,1284,908,1660,18.6,13.2,24,391,246,536,29.1,18.3,39.9,242,148,336,23.5,14.4,32.6,56012,52652,59372,.,.,.,.,.,.
8,111,CO,San Juan County,84,62,106,11.3,8.3,14.3,15,10,20,17,10.8,23.2,11,7,15,16.9,10.4,23.4,54387,45791,62983,.,.,.,.,.,.
8,113,CO,San Miguel County,611,456,766,7.6,5.7,9.5,106,70,142,7.9,5.2,10.6,75,48,102,7.3,4.7,9.9,77099,65620,88578,.,.,.,.,.,.
8,115,CO,Sedgwick County,294,217,371,13.2,9.7,16.7,93,60,126,22.1,14.3,29.9,69,44,94,21.8,13.8,29.8,43354,36691,50017,.,.,.,.,.,.
8,117,CO,Summit County,1866,1402,2330,6.1,4.6,7.6,306,197,415,6.4,4.1,8.7,193,121,265,5.6,3.5,7.7,91079,79580,102578,.,.,.,.,.,.
8,119,CO,Teller County,1856,1385,2327,7.3,5.4,9.2,491,316,666,11.7,7.5,15.9,358,227,489,10.9,6.9,14.9,62845,54167,71523,.,.,.,.,.,.
8,121,CO,Washington County,551,403,699,11.8,8.6,15,188,121,255,17.6,11.3,23.9,134,84,184,16.6,10.5,22.7,59174,55384,62964,.,.,.,.,.,.
8,123,CO,Weld County,29123,24911,33335,8.9,7.6,10.2,8220,6493,9947,9.8,7.7,11.9,5786,4473,7099,9.4,7.3,11.5,77937,72267,83607,.,.,.,.,.,.
8,125,CO,Yuma County,1124,838,1410,11.5,8.6,14.4,438,292,584,16.1,10.7,21.5,300,196,404,15,9.8,20.2,82124,79483,84765,.,.,.,.,.,.
9,0,CT,Connecticut,333435,320574,346296,9.7,9.3,10.1,83935,77882,89988,11.8,10.9,12.7,60753,55404,66102,11.5,10.5,12.5,79723,78511,80935,"20,781","18,148","23,414",11.8,10.3,13.3
9,1,CT,Fairfield County,81309,72247,90371,8.8,7.8,9.8,22049,18451,25647,10.8,9,12.6,17115,14449,19781,11.1,9.4,12.8,98828,95548,102108,.,.,.,.,.,.
9,3,CT,Hartford County,92518,82919,102117,10.7,9.6,11.8,24723,20722,28724,13.6,11.4,15.8,17516,14505,20527,13,10.8,15.2,73476,70135,76817,.,.,.,.,.,.
9,5,CT,Litchfield County,13160,10498,15822,7.4,5.9,8.9,2545,1823,3267,8.2,5.9,10.5,1900,1360,2440,8,5.7,10.3,79512,73978,85046,.,.,.,.,.,.
9,7,CT,Middlesex County,12020,10219,13821,7.7,6.6,8.8,1738,1221,2255,6.5,4.6,8.4,1232,841,1623,6,4.1,7.9,89970,84893,95047,.,.,.,.,.,.
9,9,CT,New Haven County,92869,83533,102205,11.2,10.1,12.3,23263,19289,27237,13.9,11.5,16.3,16091,13035,19147,13,10.5,15.5,72517,69996,75038,.,.,.,.,.,.
9,11,CT,New London County,20478,16442,24514,8,6.4,9.6,5431,4033,6829,10.9,8.1,13.7,3936,2922,4950,10.6,7.9,13.3,77202,72552,81852,.,.,.,.,.,.
9,13,CT,Tolland County,9362,7470,11254,6.9,5.5,8.3,1416,934,1898,5.6,3.7,7.5,990,634,1346,5.2,3.3,7.1,87247,78517,95977,.,.,.,.,.,.
9,15,CT,Windham County,11719,9644,13794,10.4,8.6,12.2,2770,1918,3622,12.5,8.6,16.4,1973,1370,2576,12,8.3,15.7,66349,61654,71044,.,.,.,.,.,.
10,0,DE,Delaware,104400,98380,110420,10.9,10.3,11.5,30380,28223,32537,15.1,14,16.2,20536,18730,22342,14.1,12.9,15.3,71335,68795,73875,"9,067","7,971","10,163",17.0,14.9,19.1
10,1,DE,Kent County,23168,19764,26572,13,11.1,14.9,6726,5194,8258,16.4,12.7,20.1,4439,3241,5637,14.9,10.9,18.9,61538,54742,68334,.,.,.,.,.,.
10,3,DE,New Castle County,55026,49018,61034,10.1,9,11.2,16237,13834,18640,13.9,11.8,16,10858,9054,12662,12.7,10.6,14.8,75145,72252,78038,.,.,.,.,.,.
10,5,DE,Sussex County,26206,22184,30228,11,9.3,12.7,7417,5669,9165,17.4,13.3,21.5,5239,3947,6531,17,12.8,21.2,69829,65337,74321,.,.,.,.,.,.
11,0,DC,District of Columbia,101959,95326,108592,15,14,16,28420,24687,32153,22.3,19.4,25.2,19568,16133,23003,23.2,19.1,27.3,91957,88385,95529,"8,515","7,200","9,830",19.7,16.7,22.7
11,1,DC,District of Columbia,101959,95326,108592,15,14,16,28420,24687,32153,22.3,19.4,25.2,19568,16133,23003,23.2,19.1,27.3,91957,88385,95529,.,.,.,.,.,.
12,0,FL,Florida,2642642,2588357,2696927,12.4,12.1,12.7,714847,688232,741462,17.2,16.6,17.8,504335,481287,527383,16.5,15.7,17.3,61724,61066,62382,"194,751","183,731","205,771",17.7,16.7,18.7
12,1,FL,Alachua County,44315,37624,51006,17.2,14.6,19.8,7189,5215,9163,15.1,11,19.2,4877,3380,6374,14.2,9.8,18.6,51995,49562,54428,.,.,.,.,.,.
12,3,FL,Baker County,3416,2494,4338,12.8,9.3,16.3,1183,773,1593,17.3,11.3,23.3,940,627,1253,18.6,12.4,24.8,61514,52886,70142,.,.,.,.,.,.
12,5,FL,Bay County,20719,16629,24809,12.4,10,14.8,6824,4829,8819,20,14.2,25.8,4706,3300,6112,18.9,13.3,24.5,61332,58223,64441,.,.,.,.,.,.
12,7,FL,Bradford County,4242,3230,5254,17.5,13.3,21.7,1177,806,1548,22,15.1,28.9,831,547,1115,21.3,14,28.6,48260,41369,55151,.,.,.,.,.,.
12,9,FL,Brevard County,59282,49424,69140,9.9,8.3,11.5,14490,10389,18591,13.5,9.7,17.3,10560,7423,13697,13.1,9.2,17,65871,63309,68433,.,.,.,.,.,.
12,11,FL,Broward County,214119,192629,235609,11,9.9,12.1,56676,47044,66308,14.1,11.7,16.5,40561,32576,48546,13.8,11.1,16.5,63901,62016,65786,.,.,.,.,.,.
12,13,FL,Calhoun County,2512,1865,3159,20.3,15.1,25.5,787,546,1028,28.7,19.9,37.5,546,367,725,26,17.5,34.5,43994,37735,50253,.,.,.,.,.,.
12,15,FL,Charlotte County,18781,14356,23206,9.8,7.5,12.1,3505,2367,4643,15.8,10.7,20.9,2438,1616,3260,14.5,9.6,19.4,58368,54112,62624,.,.,.,.,.,.
12,17,FL,Citrus County,18933,14795,23071,12.6,9.9,15.3,5029,3533,6525,23.1,16.2,30,3789,2669,4909,23.3,16.4,30.2,48574,44269,52879,.,.,.,.,.,.
12,19,FL,Clay County,19482,15548,23416,8.9,7.1,10.7,6467,4817,8117,12.9,9.6,16.2,4690,3458,5922,12.3,9.1,15.5,72520,65622,79418,.,.,.,.,.,.
12,21,FL,Collier County,39254,33102,45406,10.1,8.5,11.7,9469,6856,12082,14.9,10.8,19,6664,4769,8559,14,10,18,81895,76274,87516,.,.,.,.,.,.
12,23,FL,Columbia County,10444,8023,12865,15.6,12,19.2,3482,2366,4598,22.8,15.5,30.1,2439,1621,3257,21.8,14.5,29.1,46670,40674,52666,.,.,.,.,.,.
12,27,FL,DeSoto County,7387,5560,9214,20.8,15.7,25.9,1863,1254,2472,27.6,18.6,36.6,1300,854,1746,26.9,17.7,36.1,45807,41757,49857,.,.,.,.,.,.
12,29,FL,Dixie County,3538,2662,4414,23.2,17.5,28.9,944,662,1226,31.1,21.8,40.4,681,471,891,30.2,20.9,39.5,41450,36686,46214,.,.,.,.,.,.
12,31,FL,Duval County,143438,129229,157647,15.2,13.7,16.7,44840,37978,51702,21.1,17.9,24.3,33959,28892,39026,22.7,19.3,26.1,55202,52009,58395,.,.,.,.,.,.
12,33,FL,Escambia County,41047,34205,47889,13.5,11.3,15.7,13381,9391,17371,20.4,14.3,26.5,8747,5943,11551,18.7,12.7,24.7,57089,55444,58734,.,.,.,.,.,.
12,35,FL,Flagler County,11058,8852,13264,9.4,7.5,11.3,3101,2143,4059,16.3,11.3,21.3,2230,1512,2948,15.2,10.3,20.1,67054,60102,74006,.,.,.,.,.,.
12,37,FL,Franklin County,1998,1499,2497,19.1,14.3,23.9,563,391,735,30.8,21.4,40.2,387,260,514,28.9,19.4,38.4,47206,40282,54130,.,.,.,.,.,.
12,39,FL,Gadsden County,9356,7595,11117,21.9,17.8,26,3325,2500,4150,34.9,26.2,43.6,2262,1641,2883,32.5,23.6,41.4,42698,37614,47782,.,.,.,.,.,.
12,41,FL,Gilchrist County,2555,1911,3199,14.5,10.8,18.2,828,573,1083,22.5,15.6,29.4,599,409,789,22.3,15.2,29.4,52000,44514,59486,.,.,.,.,.,.
12,43,FL,Glades County,2302,1738,2866,18.1,13.7,22.5,459,311,607,23.5,16,31,320,213,427,20.7,13.8,27.6,45328,40325,50331,.,.,.,.,.,.
12,45,FL,Gulf County,1977,1466,2488,15.1,11.2,19,615,432,798,25.2,17.7,32.7,420,280,560,23,15.3,30.7,51593,43896,59290,.,.,.,.,.,.
12,47,FL,Hamilton County,2846,2084,3608,24.2,17.7,30.7,915,621,1209,34.5,23.4,45.6,637,424,850,33.8,22.5,45.1,41871,37316,46426,.,.,.,.,.,.
12,49,FL,Hardee County,5373,4199,6547,21.2,16.6,25.8,1888,1372,2404,28,20.4,35.6,1252,853,1651,25.2,17.2,33.2,46264,40068,52460,.,.,.,.,.,.
12,51,FL,Hendry County,9651,7887,11415,22.9,18.7,27.1,3500,2619,4381,31.4,23.5,39.3,2551,1944,3158,31.5,24,39,45652,39047,52257,.,.,.,.,.,.
12,53,FL,Hernando County,24571,20143,28999,12.5,10.2,14.8,7131,5449,8813,20.1,15.3,24.9,4972,3703,6241,18.6,13.9,23.3,52108,47987,56229,.,.,.,.,.,.
12,55,FL,Highlands County,16905,13204,20606,16.1,12.6,19.6,4615,3256,5974,26.6,18.8,34.4,3259,2259,4259,25.3,17.5,33.1,48922,44727,53117,.,.,.,.,.,.
12,57,FL,Hillsborough County,175650,157152,194148,11.9,10.6,13.2,46039,36470,55608,14.3,11.3,17.3,33601,26082,41120,14.3,11.1,17.5,65272,62763,67781,.,.,.,.,.,.
12,59,FL,Holmes County,3651,2821,4481,20.5,15.8,25.2,1201,852,1550,30.9,21.9,39.9,822,564,1080,29,19.9,38.1,41969,36147,47791,.,.,.,.,.,.
12,61,FL,Indian River County,13959,10298,17620,8.7,6.4,11,3873,2598,5148,16,10.7,21.3,2883,1938,3828,16.2,10.9,21.5,72934,68801,77067,.,.,.,.,.,.
12,63,FL,Jackson County,7738,6057,9419,19.5,15.3,23.7,2480,1869,3091,29.5,22.2,36.8,1743,1273,2213,28.8,21,36.6,44108,38191,50025,.,.,.,.,.,.
12,65,FL,Jefferson County,2281,1804,2758,17.2,13.6,20.8,639,468,810,26.4,19.3,33.5,457,327,587,24.9,17.8,32,54354,47100,61608,.,.,.,.,.,.
12,67,FL,Lafayette County,1494,1127,1861,20.7,15.6,25.8,448,314,582,27.7,19.4,36,297,202,392,23.5,16,31,41635,36566,46704,.,.,.,.,.,.
12,69,FL,Lake County,34282,28142,40422,9.2,7.5,10.9,9745,6602,12888,14,9.5,18.5,6723,4365,9081,13.1,8.5,17.7,58501,53972,63030,.,.,.,.,.,.
12,71,FL,Lee County,81863,70805,92921,10.5,9.1,11.9,19579,14782,24376,14.7,11.1,18.3,13054,9280,16828,13.4,9.5,17.3,66140,63710,68570,.,.,.,.,.,.
12,73,FL,Leon County,49598,43677,55519,17.6,15.5,19.7,11832,9466,14198,22,17.6,26.4,7965,6207,9723,20.5,16,25,61403,57767,65039,.,.,.,.,.,.
12,75,FL,Levy County,7055,5505,8605,16.9,13.2,20.6,2172,1503,2841,27.2,18.8,35.6,1546,1049,2043,26.3,17.9,34.7,41894,36780,47008,.,.,.,.,.,.
12,77,FL,Liberty County,1342,995,1689,21.2,15.7,26.7,331,225,437,24.7,16.8,32.6,245,165,325,25,16.8,33.2,46734,40235,53233,.,.,.,.,.,.
12,79,FL,Madison County,3969,3181,4757,23.8,19.1,28.5,990,679,1301,30.1,20.7,39.5,714,482,946,29.8,20.1,39.5,41650,35050,48250,.,.,.,.,.,.
12,81,FL,Manatee County,44512,37350,51674,10.9,9.1,12.7,11448,8504,14392,16.2,12,20.4,8398,6278,10518,15.9,11.9,19.9,63328,59406,67250,.,.,.,.,.,.
12,83,FL,Marion County,55608,46673,64543,15.3,12.8,17.8,14650,10795,18505,21.7,16,27.4,9193,6373,12013,18.6,12.9,24.3,48553,44814,52292,.,.,.,.,.,.
12,85,FL,Martin County,17627,14528,20726,11.1,9.1,13.1,4391,3420,5362,17.3,13.5,21.1,3130,2392,3868,16.5,12.6,20.4,72736,65656,79816,.,.,.,.,.,.
12,86,FL,Miami-Dade County,399797,365993,433601,15,13.7,16.3,106575,91810,121340,19.9,17.1,22.7,70384,59424,81344,18.3,15.5,21.1,59259,56837,61681,.,.,.,.,.,.
12,87,FL,Monroe County,7404,5823,8985,10.2,8,12.4,1714,1207,2221,15.3,10.8,19.8,1181,780,1582,14.8,9.8,19.8,68584,61985,75183,.,.,.,.,.,.
12,89,FL,Nassau County,7348,5552,9144,8.1,6.1,10.1,2042,1424,2660,11.6,8.1,15.1,1453,1000,1906,11.2,7.7,14.7,75123,65719,84527,.,.,.,.,.,.
12,91,FL,Okaloosa County,19813,15885,23741,9.6,7.7,11.5,6557,4782,8332,14.2,10.4,18,4361,3026,5696,13.2,9.1,17.3,65977,58927,73027,.,.,.,.,.,.
12,93,FL,Okeechobee County,6933,5282,8584,17.7,13.5,21.9,2103,1429,2777,24.7,16.8,32.6,1441,962,1920,24,16,32,48028,41278,54778,.,.,.,.,.,.
12,95,FL,Orange County,174206,155530,192882,12.7,11.3,14.1,49796,41598,57994,16.7,14,19.4,35133,28899,41367,16.2,13.3,19.1,69074,65934,72214,.,.,.,.,.,.
12,97,FL,Osceola County,45150,37333,52967,11.8,9.7,13.9,15979,11552,20406,17.6,12.7,22.5,12148,8621,15675,18,12.8,23.2,63018,57001,69035,.,.,.,.,.,.
12,99,FL,Palm Beach County,178480,164498,192462,12,11.1,12.9,45103,38052,52154,16.2,13.7,18.7,31991,26396,37586,15.7,13,18.4,68200,65346,71054,.,.,.,.,.,.
12,101,FL,Pasco County,64340,55473,73207,11.4,9.8,13,18363,14488,22238,16.3,12.9,19.7,12663,9645,15681,15.1,11.5,18.7,52332,48678,55986,.,.,.,.,.,.
12,103,FL,Pinellas County,106309,93822,118796,11.1,9.8,12.4,23715,18721,28709,15.8,12.5,19.1,17116,13489,20743,15.5,12.2,18.8,61532,58969,64095,.,.,.,.,.,.
12,105,FL,Polk County,104836,91519,118153,14.4,12.6,16.2,35274,29145,41403,22.2,18.3,26.1,25812,21031,30593,22,17.9,26.1,54591,51499,57683,.,.,.,.,.,.
12,107,FL,Putnam County,17792,14831,20753,24.3,20.3,28.3,5099,3551,6647,33,23,43,3564,2436,4692,31.7,21.7,41.7,36527,32120,40934,.,.,.,.,.,.
12,109,FL,St. Johns County,22314,19143,25485,8.1,6.9,9.3,5477,4531,6423,9.3,7.7,10.9,3771,3009,4533,8.2,6.5,9.9,94343,84106,104580,.,.,.,.,.,.
12,111,FL,St. Lucie County,45996,38844,53148,13.8,11.7,15.9,13642,10693,16591,21.2,16.6,25.8,9684,7481,11887,20.2,15.6,24.8,59023,54937,63109,.,.,.,.,.,.
12,113,FL,Santa Rosa County,17152,13439,20865,9.4,7.4,11.4,4782,3401,6163,11.8,8.4,15.2,3425,2399,4451,11.3,7.9,14.7,71583,67759,75407,.,.,.,.,.,.
12,115,FL,Sarasota County,37949,31655,44243,8.7,7.3,10.1,8295,6064,10526,13.8,10.1,17.5,6200,4577,7823,13.6,10,17.2,66138,61309,70967,.,.,.,.,.,.
12,117,FL,Seminole County,37499,31225,43773,8,6.7,9.3,10085,7128,13042,10.4,7.3,13.5,7362,5209,9515,10.1,7.1,13.1,71930,68891,74969,.,.,.,.,.,.
12,119,FL,Sumter County,16128,13853,18403,12.3,10.6,14,3278,2700,3856,34.8,28.7,40.9,2236,1794,2678,32,25.7,38.3,60278,53987,66569,.,.,.,.,.,.
12,121,FL,Suwannee County,7489,5543,9435,17.7,13.1,22.3,2593,1772,3414,28.3,19.3,37.3,1834,1233,2435,27.3,18.4,36.2,46264,39913,52615,.,.,.,.,.,.
12,123,FL,Taylor County,3680,2729,4631,19.3,14.3,24.3,1077,732,1422,25.8,17.5,34.1,774,515,1033,25.7,17.1,34.3,45527,38545,52509,.,.,.,.,.,.
12,125,FL,Union County,2139,1589,2689,20.7,15.4,26,607,411,803,20.3,13.8,26.8,429,285,573,19.6,13,26.2,49313,42230,56396,.,.,.,.,.,.
12,127,FL,Volusia County,63322,55123,71521,11.6,10.1,13.1,13347,9404,17290,14,9.9,18.1,10330,7113,13547,14.8,10.2,19.4,55463,52265,58661,.,.,.,.,.,.
12,129,FL,Wakulla County,3204,2286,4122,10.3,7.3,13.3,1081,734,1428,15.7,10.7,20.7,754,502,1006,14.5,9.7,19.3,64671,55760,73582,.,.,.,.,.,.
12,131,FL,Walton County,8470,6710,10230,11.4,9,13.8,2745,1913,3577,18,12.5,23.5,1906,1302,2510,17.3,11.8,22.8,74108,69573,78643,.,.,.,.,.,.
12,133,FL,Washington County,4763,3846,5680,20.4,16.5,24.3,1448,1057,1839,28.7,21,36.4,995,705,1285,26.6,18.8,34.4,44661,38640,50682,.,.,.,.,.,.
13,0,GA,Georgia,1465328,1428552,1502104,14,13.6,14.4,479569,461410,497728,19.5,18.8,20.2,341361,325726,356996,18.8,17.9,19.7,62800,62028,63572,"129,216","120,408","138,024",20.4,19.0,21.8
13,1,GA,Appling County,3550,2734,4366,19.9,15.3,24.5,1311,906,1716,29.9,20.7,39.1,934,641,1227,29,19.9,38.1,44871,37707,52035,.,.,.,.,.,.
13,3,GA,Atkinson County,1801,1362,2240,21.6,16.3,26.9,725,504,946,33.8,23.5,44.1,503,344,662,32.4,22.2,42.6,39633,33461,45805,.,.,.,.,.,.
13,5,GA,Bacon County,2261,1746,2776,21.1,16.3,25.9,792,528,1056,29,19.3,38.7,539,356,722,27,17.8,36.2,41756,35285,48227,.,.,.,.,.,.
13,7,GA,Baker County,701,525,877,23.7,17.8,29.6,214,144,284,39.5,26.5,52.5,157,104,210,40.6,26.9,54.3,43696,36828,50564,.,.,.,.,.,.
13,9,GA,Baldwin County,8910,7121,10699,22.6,18.1,27.1,2515,1705,3325,30.9,20.9,40.9,1827,1226,2428,29.9,20.1,39.7,49350,44728,53972,.,.,.,.,.,.
13,11,GA,Banks County,2245,1657,2833,11.6,8.6,14.6,697,467,927,17.2,11.5,22.9,479,312,646,15.9,10.4,21.4,62836,55853,69819,.,.,.,.,.,.
13,13,GA,Barrow County,8629,6912,10346,10.1,8.1,12.1,2816,1943,3689,13,9,17,2143,1498,2788,13.4,9.4,17.4,64460,58673,70247,.,.,.,.,.,.
13,15,GA,Bartow County,10991,8376,13606,10.2,7.8,12.6,3860,2575,5145,15.3,10.2,20.4,2697,1769,3625,14.5,9.5,19.5,64980,58047,71913,.,.,.,.,.,.
13,17,GA,Ben Hill County,3636,2803,4469,22.3,17.2,27.4,1310,886,1734,32.7,22.1,43.3,918,608,1228,31,20.5,41.5,39305,33555,45055,.,.,.,.,.,.
13,19,GA,Berrien County,3610,2782,4438,18.9,14.6,23.2,1201,824,1578,26.6,18.2,35,857,583,1131,25.8,17.5,34.1,45094,38291,51897,.,.,.,.,.,.
13,21,GA,Bibb County,40946,36558,45334,28,25,31,13448,10778,16118,37.4,30,44.8,9237,7294,11180,35.3,27.9,42.7,44467,39037,49897,.,.,.,.,.,.
13,23,GA,Bleckley County,2134,1663,2605,18.5,14.4,22.6,688,495,881,28.1,20.2,36,509,362,656,28,19.9,36.1,51448,43756,59140,.,.,.,.,.,.
13,25,GA,Brantley County,3386,2591,4181,17.8,13.6,22,1157,790,1524,26.6,18.2,35,816,548,1084,25.6,17.2,34,39256,32700,45812,.,.,.,.,.,.
13,27,GA,Brooks County,3140,2334,3946,20.6,15.3,25.9,1055,708,1402,32.5,21.8,43.2,767,506,1028,32.1,21.2,43,42973,36734,49212,.,.,.,.,.,.
13,29,GA,Bryan County,3249,2487,4011,8,6.1,9.9,1165,802,1528,9.8,6.7,12.9,874,585,1163,9.8,6.6,13,81890,70862,92918,.,.,.,.,.,.
13,31,GA,Bulloch County,15342,12499,18185,20.7,16.9,24.5,3640,2624,4656,23.1,16.7,29.5,2661,1917,3405,23.8,17.1,30.5,48629,43818,53440,.,.,.,.,.,.
13,33,GA,Burke County,4455,3285,5625,20,14.8,25.2,1787,1207,2367,31.6,21.4,41.8,1264,841,1687,30.2,20.1,40.3,44870,40925,48815,.,.,.,.,.,.
13,35,GA,Butts County,4651,3932,5370,20.8,17.6,24,1881,1616,2146,37,31.8,42.2,1484,1290,1678,40.3,35,45.6,52720,45506,59934,.,.,.,.,.,.
13,37,GA,Calhoun County,1555,1176,1934,34.4,26,42.8,371,256,486,35.9,24.7,47.1,272,187,357,34,23.3,44.7,37984,32832,43136,.,.,.,.,.,.
13,39,GA,Camden County,5021,3735,6307,9.4,7,11.8,1692,1130,2254,12.9,8.6,17.2,1312,844,1780,14.2,9.2,19.2,67525,61184,73866,.,.,.,.,.,.
13,43,GA,Candler County,2143,1586,2700,20.1,14.9,25.3,866,586,1146,31.8,21.5,42.1,608,407,809,29.8,19.9,39.7,42583,36210,48956,.,.,.,.,.,.
13,45,GA,Carroll County,19693,16690,22696,16.8,14.2,19.4,6003,4727,7279,21.5,16.9,26.1,3852,2803,4901,19.1,13.9,24.3,64554,60053,69055,.,.,.,.,.,.
13,47,GA,Catoosa County,6796,5040,8552,10.1,7.5,12.7,2121,1420,2822,14.2,9.5,18.9,1500,980,2020,13.1,8.5,17.7,61906,54978,68834,.,.,.,.,.,.
13,49,GA,Charlton County,2781,2169,3393,25.5,19.9,31.1,724,523,925,30.6,22.1,39.1,476,327,625,26.9,18.5,35.3,46061,39118,53004,.,.,.,.,.,.
13,51,GA,Chatham County,43011,36110,49912,15.6,13.1,18.1,14434,11185,17683,24.5,19,30,10093,7609,12577,24.2,18.2,30.2,56357,50739,61975,.,.,.,.,.,.
13,53,GA,Chattahoochee County,1222,916,1528,15.6,11.7,19.5,343,229,457,14.7,9.8,19.6,234,154,314,15.9,10.5,21.3,51811,43793,59829,.,.,.,.,.,.
13,55,GA,Chattooga County,4431,3437,5425,18.8,14.6,23,1442,1049,1835,26.7,19.4,34,1013,718,1308,25.8,18.3,33.3,44399,38097,50701,.,.,.,.,.,.
13,57,GA,Cherokee County,17630,14284,20976,6.7,5.4,8,5412,4068,6756,8.8,6.6,11,3910,2916,4904,8.4,6.3,10.5,90675,84451,96899,.,.,.,.,.,.
13,59,GA,Clarke County,28845,24935,32755,24.6,21.3,27.9,4924,3263,6585,23.1,15.3,30.9,3274,2090,4458,21.7,13.9,29.5,46693,40558,52828,.,.,.,.,.,.
13,61,GA,Clay County,675,489,861,24.1,17.5,30.7,247,166,328,43.3,29.1,57.5,179,118,240,43.4,28.7,58.1,35937,30780,41094,.,.,.,.,.,.
13,63,GA,Clayton County,48136,39375,56897,16.8,13.7,19.9,19630,14235,25025,25,18.1,31.9,13976,9787,18165,24.3,17,31.6,49370,45281,53459,.,.,.,.,.,.
13,65,GA,Clinch County,1326,989,1663,20.4,15.2,25.6,483,323,643,29.9,20,39.8,337,222,452,28.4,18.7,38.1,43088,36496,49680,.,.,.,.,.,.
13,67,GA,Cobb County,69097,58477,79717,9.2,7.8,10.6,18288,13408,23168,10.6,7.8,13.4,12719,9057,16381,10,7.1,12.9,81517,77797,85237,.,.,.,.,.,.
13,69,GA,Coffee County,9184,7422,10946,23.1,18.7,27.5,3366,2528,4204,32.7,24.6,40.8,2384,1774,2994,32.2,24,40.4,44520,38111,50929,.,.,.,.,.,.
13,71,GA,Colquitt County,9078,7225,10931,20.4,16.2,24.6,3280,2367,4193,28.9,20.9,36.9,2327,1669,2985,27.7,19.9,35.5,41673,35762,47584,.,.,.,.,.,.
13,73,GA,Columbia County,10629,8384,12874,6.7,5.3,8.1,3398,2504,4292,8.5,6.3,10.7,2434,1762,3106,8.1,5.9,10.3,87489,84237,90741,.,.,.,.,.,.
